No.,Districts,Provinces,Company Name,Authorized Capital,Asset 61,Asset 62,Asset 63,Asset 64,Rev 61,Rev 62,Rev 63,Rev 64,Profit 61,Profit 62,Profit 63,Profit 64,ROA 61,ROA 62,ROA 63,ROA 64,ROE 61,ROE 62,ROE 63,ROE 64,NP 61,NP 62,NP 63,NP 64,Current 61,Current 62,Current 63,Current 64,Quick 61,Quick 62,Quick 63,Quick 64,A_Tirnover61,A_Tirnover62,A_Tirnover63,A_Tirnover64,DA 61,DA 62,DA 63,DA 64,DE 61,DE 62,DE 63,DE 64
342,เจริญเมือง,แพร่,ห้างเพชรทองโชคไพศาล,"5,000,000.00","43,692,053.42","40,125,781.19","13,790,305.29","13,898,275.20","16,425,589.87","36,477,891.26","42,116,970.35","20,440,083.39","504,017.76","353,463.98","317,367.88","203,120.58",1.58,0.84,1.18,1.47,9.45,6.13,5.2,3.19,3.07,0.97,0.75,0.99,421.17,215.28,102.21,378.84,-,-,-,-,0.52,0.87,1.56,1.48,0.87,0.85,0.55,0.54,6.82,5.75,1.2,1.15
343,เจริญเมือง,แพร่,ฮาญะ ร้านเม้งเจริญ,"1,000,000.00","973,859.18","1,966,958.85","1,904,735.17","1,849,917.11","1,736,091.85","1,720,860.76","1,682,085.56","1,748,209.74","-281,534.03","-356,149.35","1,694.24","22,695.27",-25.35,-24.22,0.09,1.21,-25.76,-46,0.28,3.73,-16.22,-20.7,0.1,1.3,35.47,3.8,4.35,5.11,7.09,-,-,-,1.56,1.17,0.87,0.93,0.02,0.7,0.69,0.66,0.02,2.3,2.19,1.98
344,ช้างม่อย,เชียงใหม่,AiRA บริษัทหลักทรัพย์ โอร่า จำกัด(มหาชน),"1,200,000,000.00","2,070,002,908.00","1,955,839,624.00","2,292,488,233.00","3,675,452,094.00","443,816,899.00","402,470,267.00","567,323,121.00","593,351,001.00","5,651,691.00","1,547,319.00","65,442,539.00","79,859,805.00",0.24,0.08,3.08,2.68,0.5,0.14,5.73,6.95,1.27,0.38,11.54,13.46,3.1,2.93,2.71,2.86,0.25,0.26,0.37,0.28,0.19,0.2,0.27,0.2,0.45,0.42,0.5,0.69,0.82,0.72,1,2.19
345,ช้างม่อย,เชียงใหม่,AMATA,"7,000,000.00","23,602,571.89","23,338,112.20","22,126,969.57","21,036,542.01","7,547,680.91","7,283,247.17","1,945,384.50","133,636.54","-387,222.96","-715,693.04","-2,894,528.77","-2,647,588.37",-1.67,-3.05,-12.73,-12.27,-5.42,-10.85,-60.44,-131.22,-5.13,-9.83,-148.79,"-1,981.19",0.04,0.03,0.02,0.01,59.55,132.31,35.95,3.02,0.33,0.31,0.09,0.01,0.71,0.73,0.85,0.97,2.4,2.74,5.62,29.31
346,ช้างม่อย,เชียงใหม่,Blue River,"1,000,000.00","3,199,697.40","3,505,658.20","3,427,689.42","3,108,665.69",-,"1,511,054.22","898,932.71","580,392.52",-,"305,066.68","-77,074.66","-319,023.73",-,9.1,-2.22,-9.76,-,9.14,-2.23,-9.81,-,20.19,-8.57,-54.97,213.31,220.56,228.51,207.24,-,-,-,-,-,0.45,0.26,0.18,-,-,-,-,-,-,-,-
347,ช้างม่อย,เชียงใหม่,Chedi Home Chiang Mai,"2,000,000.00","2,514,060.14","3,147,370.55","2,452,814.09","2,368,977.04","2,998,399.02","3,030,898.74","1,789,712.54","60,971.03","-496,646.36","-1,116,426.22","-522,305.89","-682,379.55",-18.71,-39.44,-18.65,-28.3,-29.19,-124.76,-689.82,129.4,-16.56,-36.83,-29.18,"-1,119.19",0.22,0.41,0.22,1.7,66.57,40.12,39.01,2.55,1.13,1.07,0.64,0.03,0.42,0.89,1.08,1.37,0.73,8.35,-14.24,-3.72
348,ช้างม่อย,เชียงใหม่,Chiang Mai Design Silver Jewelry,"1,000,000.00","938,500.00","935,500.00","932,500.00","929,500.00",-,-,-,-,"-3,000.00","-3,000.00","-3,000.00","-3,000.00",-0.32,-0.32,-0.32,-0.32,-0.32,-0.32,-0.32,-0.32,-,-,-,-,312.83,311.83,310.83,309.83,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
349,ช้างม่อย,เชียงใหม่,Chiang Mai Waroros Boutique Hotel,"12,000,000.00",,"37,420,179.81","37,266,809.20","208,456.12",,"1,321,585.67","1,708,611.49","94,587.84",,"-290,547.59","-552,068.38","-11,017,927.91",,-0.78,-1.48,-58.8,,-2.48,-4.83,-195.06,,-21.98,-32.31,"-11,648.36",,0.12,0.61,0.14,,-,-,-,,0.04,0.05,-,,0.69,0.7,0.33,,2.2,2.34,0.49
350,ช้างม่อย,เชียงใหม่,da Stefano,"2,000,000.00",,,"3,986,090.00","1,982,713.33",,,-,"596,135.15",,,"-30,120.00","-7,965.70",,,-0.76,-0.27,,,-0.76,-0.27,,,-,-1.34,,,245.9,61.34,,,-,0.24,,,-,0.2,,,-,0.01,,,-,0.01
351,ช้างม่อย,เชียงใหม่,Decathlon Tha Phae,"715,000,000.00","657,296,125.00","1,082,966,005.00","2,815,926,076.00","2,790,038,187.00","1,062,284,518.00","1,469,510,060.00","1,558,852,091.00","1,973,866,003.00","-87,124,481.00","-77,274,928.00","-102,750,280.00","-14,437,825.00",-16.41,-8.88,-5.27,-0.52,-121.27,-43.29,-57.94,-12.16,-8.2,-5.26,-6.59,-0.73,0.7,0.67,0.41,0.41,184.99,66.86,35.25,29.82,2,1.69,0.8,0.7,0.8,0.79,0.96,0.96,4.12,3.74,21.36,24.02
352,ช้างม่อย,เชียงใหม่,Don Designs Home Decor & Cafe,"200,000.00","3,831,831.44","3,309,581.85","3,851,376.87","3,843,877.68","6,665,528.78","3,906,371.80","8,251,943.15","5,938,527.09","573,748.03","-179,968.45","561,947.83","80,449.31",14.66,-5.04,15.69,2.09,18.12,-5.35,15.81,2.1,8.61,-4.61,6.81,1.35,3.81,73.86,216.97,125.43,20.84,12.39,-,-,1.7,1.09,2.3,1.54,0.1,0.01,-,0.01,0.11,0.01,-,0.01
353,ช้างม่อย,เชียงใหม่,KUMUANG PROPERTIES,"1,000,000.00",,"1,031,723.00","1,285,751.01","1,575,215.62",,"41,000.00","497,075.50","1,340,180.93",,"23,723.00","252,798.01","284,523.76",,2.3,21.82,19.89,,2.32,21.98,20.05,,57.86,50.86,21.23,,3.97,20.12,29.52,,-,-,-,,0.04,0.43,0.94,,0.01,0.01,0.01,,0.01,0.01,0.01
354,ช้างม่อย,เชียงใหม่,My Chiang Mai Boutique Lodge,"2,000,000.00","3,130,440.23","4,033,673.17","3,054,092.35","1,848,950.39","9,192,714.37","8,080,306.77","2,020,783.56","304,431.05","361,039.97","329,399.22","-343,914.48","-1,199,867.42",9.84,9.2,-9.7,-48.94,12.75,10.37,-10.85,-50.06,3.93,4.08,-17.02,-394.13,10.07,3.44,28.64,12.04,235.71,237.66,31.91,3.5,2.51,2.26,0.57,0.12,0.04,0.17,0.02,0.03,0.04,0.21,0.02,0.03
355,ช้างม่อย,เชียงใหม่,OB Apparel,"1,000,000.00",,"1,387,600.51","1,424,176.28","721,234.86",,"1,671,664.15","3,800,680.65","3,212,741.45",,"283,826.64","-560,653.33","-133,727.23",,20.45,-39.88,-12.47,,22.11,-55.87,-20.38,,16.98,-14.75,-4.16,,13.05,1.97,5.23,,-,-,-,,1.2,2.7,3,,0.07,0.49,0.18,,0.08,0.97,0.22
356,ช้างม่อย,เชียงใหม่,Otteri Wash&Dry,"16,666,700.00","60,070,631.40","150,176,018.78","218,380,082.26","448,362,739.31","184,166,343.40","277,075,213.22","410,580,674.45","696,930,240.43","2,130,512.35","25,344,160.78","36,981,928.08","79,994,830.44",4.86,24.11,20.07,24,24.01,111.08,68.25,71.8,1.16,9.15,9.01,11.48,0.94,1.13,1.4,1.41,10.62,8.27,6.47,7.02,4.2,2.64,2.23,2.09,0.83,0.76,0.67,0.67,5.04,3.21,2,1.99
357,ช้างม่อย,เชียงใหม่,Panda House,"21,650,000.00","21,446,105.87","21,363,407.17",-,"21,108,598.74","352,140.81","632,250.00",-,"725,800.00","-215,894.13","-86,698.70",-,"-2,354.32",-1.01,-0.4,-,-0.01,-1.01,-0.41,-,-0.01,-61.31,-13.71,-,-0.32,179.22,173.18,-,27.29,28.19,101.22,-,8.96,0.02,0.03,-,0.03,-,-,-,0.01,-,-,-,0.01
358,ช้างม่อย,เชียงใหม่,Pradit Express,"1,000,000.00","1,804,993.78","1,703,051.17","3,524,300.21","4,311,064.50","9,582,907.07","9,255,682.85","8,554,399.90","8,220,654.09","558,151.97","792,159.90","-124,914.18","-505,161.68",22.5,45.16,-4.78,-12.89,229.6,86.27,-9.98,-53.92,5.82,8.56,-1.46,-6.14,1.83,1.29,5.27,7.51,12.36,85.78,8.37,4.05,3.86,5.28,3.27,2.1,0.71,0.23,0.66,0.84,2.46,0.3,1.96,5.3
359,ช้างม่อย,เชียงใหม่,Prince Hotel,"5,000,000.00","7,914,003.25","8,086,348.49","7,419,365.12","6,946,119.22","3,830,433.05","3,828,862.07","1,608,100.36","418,663.74","225,716.96","241,435.00","-913,709.33","-1,316,087.39",2.87,3.02,-11.79,-18.32,5.83,5.88,-24.26,-49.64,5.89,6.31,-56.82,-314.35,0.26,0.17,0.13,0.13,"2,156.85",-,"1,608.10",214.47,0.49,0.48,0.21,0.06,0.5,0.48,0.55,0.71,0.99,0.91,1.24,2.48
360,ช้างม่อย,เชียงใหม่,Raming Tea House,"19,000,000.00","149,232,112.68","149,514,102.00","158,071,111.00","146,143,164.00","68,402,234.18","71,086,433.00","68,120,918.00","77,290,422.00","5,750,929.80","3,186,290.00","3,332,542.00","5,114,238.00",3.97,2.13,2.17,3.36,10.05,5.17,5.14,7.61,8.41,4.48,4.89,6.62,1.18,0.67,0.72,0.82,1.94,2.56,2.78,3.31,0.47,0.48,0.44,0.51,0.6,0.58,0.58,0.54,1.48,1.37,1.38,1.15
361,ช้างม่อย,เชียงใหม่,Samurai Kitchen,"2,000,000.00","2,426,653.40","1,521,446.99","3,770,030.29","4,118,220.51","3,785,499.15","4,290,539.04","8,982,519.84","8,859,530.41","178,224.20","-899,323.87","355,374.09","370,389.27",7.72,-45.56,13.43,9.39,7.95,-47.83,13.84,9.54,4.71,-20.96,3.96,4.18,24.49,15.31,49.63,69.44,473.09,-,-,-,1.64,2.17,3.4,2.25,0.04,0.06,0.02,0.01,0.04,0.06,0.02,0.01
362,ช้างม่อย,เชียงใหม่,Siam River Adventure,"2,000,000.00","2,884,330.88","3,029,535.42","2,786,176.34","2,685,804.76","955,118.27","865,306.18","9,223.31",5.55,"123,703.74","146,132.54","-232,309.08","-115,371.58",4.38,4.94,-7.99,-4.22,4.43,4.99,-8.05,-4.25,12.95,16.89,"-2,518.72","-2,078,767.21",9.74,10.37,13.44,6.72,6.15,9.66,-,-,0.34,0.29,-,-,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
363,ช้างม่อย,เชียงใหม่,Solshine Visa Service,"2,000,000.00","2,410,131.20","1,679,507.27","1,397,696.85","1,330,724.10","1,876,395.83","684,233.10","103,059.72","17,625.00","308,879.86","-720,790.92","-426,445.62","-67,819.61",13.55,-35.25,-27.72,-4.97,13.86,-35.64,-29.44,-5.64,16.46,-105.34,-413.78,-384.79,23.61,10.3,1,0.97,40.38,8.74,1,0.14,0.82,0.33,0.07,0.01,0.01,0.01,0.12,0.12,0.01,0.01,0.13,0.14
364,ช้างม่อย,เชียงใหม่,SPICY,"2,000,000.00","6,421,076.99","65,513,936.03","65,147,492.80","55,693,599.47",626.75,"527,648.22","4,826,997.60","3,122,191.88","-894,697.14","-13,287,700.49","-15,191,453.17","-11,414,464.49",-13.93,-36.94,-23.25,-18.89,-251.81,203.14,72.23,33.05,"-142,751.84","-2,518.29",-314.72,-365.59,0.34,0.16,0.15,0.08,-,-,13.71,13.24,-,0.01,0.07,0.05,0.94,1.21,1.44,1.73,17.07,-5.88,-3.28,-2.38
365,ช้างม่อย,เชียงใหม่,THAI FARM Cooking,"2,000,000.00","5,342,938.11","5,508,503.70","3,265,250.45","2,816,962.28","6,774,305.16","5,444,346.69","898,589.56",54.76,"797,097.26","410,153.99","-1,920,859.97","-443,998.93",15.73,7.56,-43.79,-14.6,16.23,7.79,-44.58,-14.67,11.77,7.53,-213.76,"-810,808.86",27.43,38.54,184.63,213.27,450.84,"2,945.87",517.21,0.06,1.34,1,0.2,-,0.03,0.03,0.01,-,0.04,0.03,0.01,-
366,ช้างม่อย,เชียงใหม่,The Salad Concept,"3,500,000.00","419,356.05","255,374.55","151,830.06","182,391.71","3,348,221.88","3,624,705.72","2,222,541.88","1,385,804.41","-258,294.59","-458,968.97","-368,807.41","28,720.56",-35.11,-136.05,-181.14,17.19,24.08,32.07,19.99,-1.43,-7.71,-12.66,-16.59,2.07,0.03,0.07,0.06,0.08,"87,626.85","96,235.38",-,-,4.55,10.74,10.92,8.29,3.87,7.5,14.37,11.97,-1.35,-1.15,-1.07,-1.09
367,ช้างม่อย,เชียงใหม่,The Warehouse Chiang Mai,"1,000,000.00","39,642,136.22","48,550,763.36","47,397,075.92","55,653,979.36","3,372,444.55","5,534,469.17","5,853,893.55","6,075,332.33","570,206.98","1,697,388.86","1,437,333.21","1,372,780.66",1.69,3.85,3,2.66,54.85,78.1,38.42,26.68,16.91,30.67,24.55,22.6,11.2,2.12,17.35,10.4,30.27,50.55,44.11,53.1,0.1,0.13,0.12,0.12,0.97,0.94,0.91,0.9,28.93,15.07,9.63,8.54
368,ช้างม่อย,เชียงใหม่,V.K Super Money,"1,000,000.00","1,256,428.47","1,311,512.21","1,357,598.25","1,353,389.82","64,139.13","72,750.77","63,608.43","6,076.71","47,046.86","54,870.19","51,414.98","1,791.57",3.82,4.27,3.85,0.13,3.86,4.32,3.89,0.13,73.35,75.42,80.83,29.48,83.12,85.56,135.76,338.35,5.78,6.33,6.32,0.83,0.05,0.06,0.05,-,0.01,0.01,0.01,-,0.01,0.01,0.01,-
369,ช้างม่อย,เชียงใหม่,Veerachai Court,"1,000,000.00","745,269.57","500,965.82","433,011.88","443,401.37","2,016,634.15","1,439,554.95","658,505.19","334,887.72","-550,070.86","-559,268.68","-798,613.32","-838,092.50",-61.52,-89.75,-171.01,-191.26,10.37,9.54,12.21,11.39,-27.28,-38.85,-121.28,-250.26,0.27,0.25,0.38,0.67,40.39,23.57,7.37,2.78,2.26,2.31,1.41,0.76,8.49,13.26,17.02,18.54,-1.13,-1.08,-1.06,-1.06
370,ช้างม่อย,เชียงใหม่,WE TV,"1,000,000.00","1,448,510.79","1,325,946.85","2,375,762.99","2,251,925.90","695,016.10","492,890.98","612,274.98","784,877.26","21,455.02","-122,563.94","-215,723.53","134,242.47",1.49,-8.84,-11.66,5.8,1.51,-8.92,-17.9,11.53,3.09,-24.87,-35.23,17.1,104.55,10.03,0.8,0.55,8.69,7.05,6.87,7.4,0.48,0.36,0.33,0.34,0.01,0.01,0.54,0.45,0.01,0.01,1.17,0.83
371,ช้างม่อย,เชียงใหม่,White House Laundry,"1,000,000.00","2,622,598.53","2,349,333.53","2,626,354.72","1,883,012.81","15,679,531.26","21,259,407.45","11,853,129.82","3,078,581.88","388,384.42","763,240.05","385,870.61","-706,136.46",14.81,30.7,15.51,-31.32,27.97,43.12,16.46,-32.33,2.48,3.59,3.26,-22.94,1.31,5.81,18.1,19.1,972.36,"1,270.31",573.94,91.3,5.98,8.55,4.76,1.37,0.47,0.08,0.03,0.03,0.89,0.09,0.04,0.03
372,ช้างม่อย,เชียงใหม่,กระจกสมมิตร,"2,000,000.00","5,329,017.11","5,202,022.84","4,980,941.23","4,589,787.61","1,017,501.88","944,099.92","750,980.50","541,558.33","-122,775.09","-125,405.59","-218,406.65","-390,908.43",-2.28,-2.38,-4.29,-8.17,-2.28,-2.39,-4.3,-8.18,-12.07,-13.28,-29.08,-72.18,398.59,441.56,546.99,517.98,21.28,19.75,15.71,11.95,0.19,0.18,0.15,0.11,-,-,-,-,-,-,-,-
373,ช้างม่อย,เชียงใหม่,กลางเวียงโฆษณา,"300,000.00","9,420,829.45","9,818,012.88","10,391,513.27","10,544,815.44","1,831,921.75","2,336,881.25","3,033,708.99","2,581,844.57","413,711.46","290,884.84","507,389.83","505,604.76",4.49,3.02,5.02,4.83,4.5,3.03,5.05,4.86,22.58,12.45,16.73,19.58,64.28,44.99,13.78,26.95,4.85,4.01,3.62,3.07,0.2,0.24,0.3,0.25,-,-,0.01,-,-,-,0.01,-
374,ช้างม่อย,เชียงใหม่,กันยภัณฑ์,"4,000,000.00","29,329,480.89","36,433,962.47","33,892,864.83","28,094,999.84","75,524,169.37","76,910,527.46","82,210,517.42","86,395,258.05","1,126,247.58","1,294,135.71","945,484.28","1,027,817.99",4.38,3.94,2.69,3.32,15.69,15.43,9.95,9.79,1.49,1.68,1.15,1.19,1.16,0.95,0.96,1.44,457.4,590.08,385.38,218.86,2.94,2.34,2.34,2.79,0.74,0.75,0.71,0.61,2.79,3.03,2.4,1.55
375,ช้างม่อย,เชียงใหม่,กาดนครพิงค์,"1,000,000.00","2,648,453.31","1,654,397.84","1,777,163.21","1,377,596.48","2,323,623.57","2,938,458.10","754,783.69","919,236.46","252,921.31","308,654.92","-475,610.02","-524,941.73",9.55,14.35,-27.72,-33.28,20.19,21.93,-35.93,-63.75,10.88,10.5,-63.01,-57.11,1.69,14.98,2.23,1.44,-,-,"2,307.50","1,781.29",0.88,1.37,0.44,0.58,0.53,0.06,0.39,0.59,1.11,0.06,0.64,1.46
376,ช้างม่อย,เชียงใหม่,เกษมสโตร์,"540,000.00","5,028,727.44","5,552,508.31","5,585,451.26","6,098,151.48","10,649,774.32","9,780,197.18","6,987,939.38","5,911,783.60","814,619.42","642,484.19","513,913.92","435,157.44",17,12.14,9.23,7.45,24.37,16.18,11.3,8.66,7.65,6.57,7.35,7.36,3.63,4.4,7.16,7.11,"28,399.40","52,161.05",-,-,2.22,1.85,1.25,1.01,0.27,0.23,0.14,0.14,0.38,0.29,0.16,0.16
377,ช้างม่อย,เชียงใหม่,แก๊สนครพิงค์,"2,000,000.00","3,518,548.46","5,004,155.02","8,028,441.23","9,810,576.93","11,482,746.89","4,892,508.55","13,099,516.73","20,238,147.26","-304,259.53","990,510.19","908,318.45","1,527,174.46",-8.65,23.24,13.94,17.12,-155.44,143.35,126.43,92.26,-2.65,20.25,6.93,7.55,1.06,1.29,1.02,1.36,4.04,1.54,2.88,3.02,3.26,1.15,2.01,2.27,0.94,0.76,0.97,0.69,16.98,3.22,31.03,2.21
378,ช้างม่อย,เชียงใหม่,เคมีกิจเกษตร,"20,000,000.00","212,009,130.23","192,225,802.75","193,912,427.52","203,342,881.92","606,684,802.75","478,339,724.20","431,565,283.86","473,257,218.25","7,550,369.99","5,255,383.03","6,430,748.52","10,131,094.01",3.9,2.6,3.33,5.1,10.03,6.61,8,12.14,1.24,1.1,1.49,2.14,1.49,1.61,1.65,1.67,8.3,6.9,5.05,5.57,3.14,2.37,2.24,2.38,0.63,0.59,0.58,0.58,1.68,1.41,1.39,1.37
379,ช้างม่อย,เชียงใหม่,จิบอังตึ้งโอสถ,"3,000,000.00","5,791,313.84","6,486,627.49","6,813,396.19","6,747,582.22","8,388,116.89","8,910,666.47","9,305,631.99","7,343,553.60","410,634.85","482,001.19","492,306.78","316,099.13",7.58,7.85,7.4,4.66,9.75,10.36,9.59,5.75,4.9,5.41,5.29,4.3,2.47,2.27,2.77,3.99,9.38,10.13,11.29,10.1,1.55,1.45,1.4,1.08,0.24,0.25,0.21,0.17,0.31,0.33,0.27,0.2
380,ช้างม่อย,เชียงใหม่,เจริญวัฒน์การพิมพ์,"400,000.00","5,019,314.22","5,442,237.96","5,931,985.34","6,305,093.63","3,584,520.75","3,172,184.00","2,932,892.80","2,373,279.18","915,159.41","420,975.71","494,622.45","358,536.77",19.87,8.05,8.7,5.86,19.93,8.08,8.72,5.88,25.53,13.27,16.86,15.11,304.22,295.02,437.07,224.03,119.48,105.74,97.76,79.11,0.78,0.61,0.52,0.39,-,-,-,-,-,-,-,-
381,ช้างม่อย,เชียงใหม่,ใจดี,"5,000,000.00","12,469,620.02","13,727,172.90","14,664,792.87","14,913,617.43","18,972,596.86","18,723,711.01","17,867,753.33","13,473,503.03","1,291,783.04","1,275,057.44","946,373.78","367,476.98",10.95,9.73,6.67,2.48,11.15,9.9,6.77,2.51,6.81,6.81,5.3,2.73,53.37,63.52,70.71,168.08,80.24,66.93,38.52,35.08,1.61,1.43,1.26,0.91,0.02,0.02,0.01,0.01,0.02,0.02,0.01,0.01
382,ช้างม่อย,เชียงใหม่,ชัยเสรีอะไหล่,"600,000.00","24,823,328.88","22,660,017.31","24,237,712.98","28,244,559.77","49,665,250.30","45,324,144.19","46,135,900.98","44,785,844.79","410,824.66","269,249.98","257,089.35","6,863.01",1.47,1.13,1.1,0.03,3.55,2.26,2.12,0.06,0.83,0.59,0.56,0.02,2.53,2.05,3.5,2.69,36.56,56.15,95.15,34.78,1.77,1.91,1.97,1.71,0.53,0.47,0.49,0.56,1.11,0.88,0.97,1.3
383,ช้างม่อย,เชียงใหม่,เชียงใหม่ ควอลิตี้ พร็อบเปอตี้,"10,000,000.00","31,586,728.34","32,027,609.00","31,110,123.20","33,214,214.75",-,"1,367,634.54","1,577,115.39","1,624,787.26",-,"-1,650,986.48","-435,552.45","-86,746.74",-,-5.19,-1.38,-0.27,-,-44.94,-16.56,-3.66,-,-120.72,-27.62,-5.34,0.82,0.34,0.3,0.37,-,-,-,-,-,0.04,0.05,0.05,0.86,0.91,0.92,0.93,6.02,10.25,11.9,13.29
384,ช้างม่อย,เชียงใหม่,เชียงใหม่กระดุมทอง,"1,000,000.00","4,168,726.98","4,793,247.17","5,263,286.63","5,115,813.93","10,196,998.73","10,036,382.83","7,283,508.82","4,285,309.68","604,771.24","656,954.23","386,398.78","90,239.25",15.64,14.66,7.68,1.74,17.66,16.2,8.44,1.87,5.93,6.55,5.31,2.11,9.42,11.71,10.68,20.07,107.7,57.91,30.4,22.77,2.64,2.24,1.45,0.83,0.11,0.09,0.09,0.05,0.12,0.09,0.1,0.05
385,ช้างม่อย,เชียงใหม่,เชียงใหม่กิตติการค้า,"400,000.00","2,971,733.85","3,060,286.18","3,245,514.74","3,297,004.97",-,"2,565,837.49","2,161,962.86","1,865,091.73",-,"144,385.78","141,575.99","145,755.77",-,4.79,4.49,4.46,-,5.05,4.71,4.63,-,5.63,6.55,7.81,15.34,22.98,18.35,41.69,-,-,-,-,-,0.85,0.69,0.57,0.06,0.04,0.05,0.02,0.07,0.04,0.06,0.02
386,ช้างม่อย,เชียงใหม่,เชียงใหม่ใจกว้าง,"4,000,000.00",,"4,362,784.66","5,084,695.59","5,410,234.30",,"4,222,067.75","8,759,105.71","9,495,103.18",,"303,201.39","364,976.14","360,362.94",,6.95,7.73,6.87,,7.05,8.14,7.43,,7.18,4.17,3.8,,105.48,13.43,16.73,,12.69,29.72,54.27,,0.97,1.85,1.81,,0.01,0.08,0.07,,0.01,0.09,0.08
387,ช้างม่อย,เชียงใหม่,เชียงใหม่ใจดี,"5,000,000.00","12,469,620.02","13,727,172.90","14,664,792.87","14,913,617.43","18,972,596.86","18,723,711.01","17,867,753.33","13,473,503.03","1,291,783.04","1,275,057.44","946,373.78","367,476.98",10.95,9.73,6.67,2.48,11.15,9.9,6.77,2.51,6.81,6.81,5.3,2.73,53.37,63.52,70.71,168.08,80.24,66.93,38.52,35.08,1.61,1.43,1.26,0.91,0.02,0.02,0.01,0.01,0.02,0.02,0.01,0.01
388,ช้างม่อย,เชียงใหม่,เชียงใหม่เด่นเสมอ,"500,000.00","8,005,578.15","8,171,190.64","10,137,847.17","11,078,473.84","17,217,380.04","19,090,548.45","18,497,451.03","18,051,578.37","1,533,320.44","1,334,879.35","1,180,371.25","1,222,205.16",21.29,16.5,12.89,11.52,31.43,20.56,14.89,13.38,8.91,6.99,6.38,6.77,5.28,21.42,7.15,10.99,36.41,29.03,26.21,25.21,2.39,2.36,2.02,1.7,0.29,0.1,0.16,0.12,0.42,0.11,0.19,0.14
389,ช้างม่อย,เชียงใหม่,เชียงใหม่พลาสติก,"3,000,000.00","21,450,953.08","25,670,480.67","28,591,119.41","19,299,736.12","32,669,418.83","33,986,525.09","37,777,272.35","42,426,198.05","1,429,295.24","1,413,396.55","1,720,837.09","1,579,083.29",6.52,6,6.34,6.59,7.72,7.09,8.19,8.97,4.38,4.16,4.56,3.72,9.4,4.97,3.87,2.96,57,43.82,37.74,50.89,1.49,1.44,1.39,1.77,0.1,0.2,0.25,0.28,0.12,0.24,0.34,0.4
390,ช้างม่อย,เชียงใหม่,เชียงใหม่รามจันทร์,"350,000.00","1,467,580.14","1,688,146.80","1,765,773.05","1,501,352.53","1,408,355.52","1,404,491.81","750,177.00","519,146.75","191,791.63","146,673.52","229,852.25","-272,954.60",14.31,9.3,13.31,-16.71,16.31,10.9,14.99,-18.06,13.62,10.44,30.64,-52.58,11.88,5.58,14.64,21.72,37.91,29.19,11.81,6.63,1.05,0.89,0.43,0.32,0.13,0.16,0.07,0.08,0.15,0.19,0.07,0.09
391,ช้างม่อย,เชียงใหม่,เชียงฮงเครื่ิองครัว,"1,000,000.00","11,462,743.89","11,565,707.70","9,797,484.86","9,090,192.33","12,340,623.96","11,482,445.71","6,230,008.28","3,906,326.87","768,129.33","605,050.84","127,811.73","-376,293.04",7.05,5.25,1.2,-3.98,7.45,5.5,1.23,-4.07,6.22,5.27,2.05,-9.63,14.94,43.62,26.54,238.37,6.83,7.28,3.92,3.47,1.13,1,0.58,0.41,0.07,0.02,0.04,-,0.07,0.02,0.04,-
