Image ID,RGB,Hue,SortColor,geometry,centroid,latitude,longitude,ZipCode,LandUse,OwnerType,YearBuilt,YearBin,SVI_ID,SortYear
485,"(116, 113, 116)",212,127,"POLYGON ((-73.94839590534868 40.83154396694606, -73.94839590534868 40.83226314027055, -73.94911507867316 40.83226314027055, -73.94911507867316 40.83154396694606, -73.94839590534868 40.83154396694606))",POINT (-73.9487554920109 40.8319035536083),40.8319035536083,-73.9487554920109,10031,3.0,,1920,1,485,297
544,"(141, 147, 158)",155,382,"POLYGON ((-73.94551921205074 40.82507140702564, -73.94551921205074 40.82579058035013, -73.94623838537522 40.82579058035013, -73.94623838537522 40.82507140702564, -73.94551921205074 40.82507140702564))",POINT (-73.94587879871298 40.82543099368788),40.82543099368788,-73.94587879871298,10031,2.0,,1920,1,544,298
547,"(138, 140, 147)",160,390,"POLYGON ((-73.94551921205074 40.82722892699911, -73.94551921205074 40.8279481003236, -73.94623838537522 40.8279481003236, -73.94623838537522 40.82722892699911, -73.94551921205074 40.82722892699911))",POINT (-73.94587879871298 40.827588513661354),40.82758851366136,-73.94587879871298,10031,4.0,,1920,1,547,299
508,"(89, 83, 83)",0,0,"POLYGON ((-73.94695755869971 40.822194713727676, -73.94695755869971 40.82291388705217, -73.94767673202419 40.82291388705217, -73.94767673202419 40.822194713727676, -73.94695755869971 40.822194713727676))",POINT (-73.94731714536195 40.82255430038992),40.82255430038992,-73.94731714536195,10031,3.0,,1920,1,508,300
521,"(108, 106, 102)",28,295,"POLYGON ((-73.94695755869971 40.83154396694606, -73.94695755869971 40.83226314027055, -73.94767673202419 40.83226314027055, -73.94767673202419 40.83154396694606, -73.94695755869971 40.83154396694606))",POINT (-73.94731714536195 40.8319035536083),40.8319035536083,-73.94731714536195,10031,3.0,,1920,1,521,301
480,"(115, 106, 93)",25,55,"POLYGON ((-73.94839590534868 40.8279481003236, -73.94839590534868 40.828667273648094, -73.94911507867316 40.828667273648094, -73.94911507867316 40.8279481003236, -73.94839590534868 40.8279481003236))",POINT (-73.9487554920109 40.828307686985845),40.828307686985845,-73.9487554920109,10031,4.0,,1920,1,480,302
568,"(51, 36, 24)",18,593,"POLYGON ((-73.94480003872626 40.83154396694606, -73.94480003872626 40.83226314027055, -73.94551921205074 40.83226314027055, -73.94551921205074 40.83154396694606, -73.94480003872626 40.83154396694606))",POINT (-73.9451596253885 40.8319035536083),40.8319035536083,-73.9451596253885,10032,8.0,,1920,1,568,303
439,"(98, 108, 84)",60,578,"POLYGON ((-73.94983425199764 40.828667273648094, -73.94983425199764 40.829386446972585, -73.95055342532213 40.829386446972585, -73.95055342532213 40.828667273648094, -73.94983425199764 40.828667273648094))",POINT (-73.95019383865989 40.829026860310336),40.829026860310336,-73.95019383865989,10031,3.0,,1920,1,439,304
318,"(90, 91, 88)",56,20,"POLYGON ((-73.95343011862006 40.82722892699911, -73.95343011862006 40.8279481003236, -73.95414929194455 40.8279481003236, -73.95414929194455 40.82722892699911, -73.95343011862006 40.82722892699911))",POINT (-73.9537897052823 40.827588513661354),40.82758851366136,-73.9537897052823,10031,9.0,C,1920,1,318,305
491,"(131, 128, 126)",17,198,"POLYGON ((-73.94767673202419 40.822194713727676, -73.94767673202419 40.82291388705217, -73.94839590534868 40.82291388705217, -73.94839590534868 40.822194713727676, -73.94767673202419 40.822194713727676))",POINT (-73.94803631868643 40.82255430038992),40.82255430038992,-73.94803631868643,10031,2.0,,1920,1,491,306
257,"(87, 91, 80)",57,10,"POLYGON ((-73.95486846526903 40.81140711386031, -73.95486846526903 40.8121262871848, -73.95558763859351 40.8121262871848, -73.95558763859351 40.81140711386031, -73.95486846526903 40.81140711386031))",POINT (-73.95522805193129 40.81176670052255),40.81176670052255,-73.95522805193129,10027,4.0,,1920,1,257,307
317,"(146, 145, 141)",34,401,"POLYGON ((-73.95343011862006 40.82507140702564, -73.95343011862006 40.82579058035013, -73.95414929194455 40.82579058035013, -73.95414929194455 40.82507140702564, -73.95343011862006 40.82507140702564))",POINT (-73.9537897052823 40.82543099368788),40.82543099368788,-73.9537897052823,10031,9.0,C,1920,1,317,308
472,"(99, 99, 86)",42,41,"POLYGON ((-73.94839590534868 40.822194713727676, -73.94839590534868 40.82291388705217, -73.94911507867316 40.82291388705217, -73.94911507867316 40.822194713727676, -73.94839590534868 40.822194713727676))",POINT (-73.9487554920109 40.82255430038992),40.82255430038992,-73.9487554920109,10031,1.0,,1920,1,472,309
471,"(149, 149, 146)",42,448,"POLYGON ((-73.94839590534868 40.821475540403185, -73.94839590534868 40.822194713727676, -73.94911507867316 40.822194713727676, -73.94911507867316 40.821475540403185, -73.94839590534868 40.821475540403185))",POINT (-73.9487554920109 40.82183512706542),40.82183512706542,-73.9487554920109,10031,2.0,,1920,1,471,310
455,"(101, 97, 95)",14,37,"POLYGON ((-73.94911507867316 40.82507140702564, -73.94911507867316 40.82579058035013, -73.94983425199764 40.82579058035013, -73.94983425199764 40.82507140702564, -73.94911507867316 40.82507140702564))",POINT (-73.94947466533542 40.82543099368788),40.82543099368788,-73.94947466533542,10031,2.0,,1920,1,455,311
119,"(184, 173, 149)",29,604,"POLYGON ((-73.95990267854042 40.81716050045624, -73.95990267854042 40.81787967378073, -73.9606218518649 40.81787967378073, -73.9606218518649 40.81716050045624, -73.95990267854042 40.81716050045624))",POINT (-73.96026226520264 40.81752008711849),40.81752008711849,-73.96026226520264,10027,5.0,,1920,1,119,312
482,"(117, 111, 103)",24,549,"POLYGON ((-73.94839590534868 40.829386446972585, -73.94839590534868 40.830105620297076, -73.94911507867316 40.830105620297076, -73.94911507867316 40.829386446972585, -73.94839590534868 40.829386446972585))",POINT (-73.9487554920109 40.82974603363483),40.82974603363483,-73.9487554920109,10031,4.0,,1920,1,482,313
451,"(122, 126, 119)",66,173,"POLYGON ((-73.94911507867316 40.822194713727676, -73.94911507867316 40.82291388705217, -73.94983425199764 40.82291388705217, -73.94983425199764 40.822194713727676, -73.94911507867316 40.822194713727676))",POINT (-73.94947466533542 40.82255430038992),40.82255430038992,-73.94947466533542,10031,4.0,,1920,1,451,314
5,"(80, 86, 71)",59,582,"POLYGON ((-73.96565606513629 40.804934553939894, -73.96565606513629 40.805653727264385, -73.96637523846077 40.805653727264385, -73.96637523846077 40.804934553939894, -73.96565606513629 40.804934553939894))",POINT (-73.96601565179851 40.80529414060214),40.80529414060214,-73.96601565179851,10025,4.0,,1920,1,5,315
450,"(157, 152, 150)",12,454,"POLYGON ((-73.94911507867316 40.821475540403185, -73.94911507867316 40.822194713727676, -73.94983425199764 40.822194713727676, -73.94983425199764 40.821475540403185, -73.94911507867316 40.821475540403185))",POINT (-73.94947466533542 40.82183512706542),40.82183512706542,-73.94947466533542,10031,2.0,,1920,1,450,316
348,"(124, 121, 118)",21,212,"POLYGON ((-73.9519917719711 40.813564633833785, -73.9519917719711 40.814283807158276, -73.95271094529558 40.814283807158276, -73.95271094529558 40.813564633833785, -73.9519917719711 40.813564633833785))",POINT (-73.95235135863334 40.813924220496034),40.813924220496034,-73.95235135863334,10027,2.0,,1920,1,348,317
349,"(107, 102, 97)",21,76,"POLYGON ((-73.9519917719711 40.814283807158276, -73.9519917719711 40.81500298048277, -73.95271094529558 40.81500298048277, -73.95271094529558 40.814283807158276, -73.9519917719711 40.814283807158276))",POINT (-73.95235135863334 40.81464339382052),40.81464339382052,-73.95235135863334,10027,3.0,,1920,1,349,318
478,"(121, 99, 93)",9,81,"POLYGON ((-73.94839590534868 40.82650975367462, -73.94839590534868 40.82722892699911, -73.94911507867316 40.82722892699911, -73.94911507867316 40.82650975367462, -73.94839590534868 40.82650975367462))",POINT (-73.9487554920109 40.82686934033686),40.82686934033686,-73.9487554920109,10031,3.0,,1920,1,478,319
499,"(113, 106, 104)",9,62,"POLYGON ((-73.94767673202419 40.8279481003236, -73.94767673202419 40.828667273648094, -73.94839590534868 40.828667273648094, -73.94839590534868 40.8279481003236, -73.94767673202419 40.8279481003236))",POINT (-73.94803631868643 40.828307686985845),40.828307686985845,-73.94803631868643,10031,2.0,X,1920,1,499,320
7,"(123, 129, 121)",74,175,"POLYGON ((-73.96565606513629 40.806372900588876, -73.96565606513629 40.80709207391337, -73.96637523846077 40.80709207391337, -73.96637523846077 40.806372900588876, -73.96565606513629 40.806372900588876))",POINT (-73.96601565179851 40.806732487251125),40.806732487251125,-73.96601565179851,10025,8.0,X,1920,1,7,321
252,"(87, 86, 85)",21,1,"POLYGON ((-73.95558763859351 40.821475540403185, -73.95558763859351 40.822194713727676, -73.956306811918 40.822194713727676, -73.956306811918 40.821475540403185, -73.95558763859351 40.821475540403185))",POINT (-73.95594722525576 40.82183512706542),40.82183512706542,-73.95594722525576,10031,3.0,X,1920,1,252,322
15,"(132, 134, 129)",59,239,"POLYGON ((-73.9649368918118 40.80781124723786, -73.9649368918118 40.80853042056235, -73.96565606513629 40.80853042056235, -73.96565606513629 40.80781124723786, -73.9649368918118 40.80781124723786))",POINT (-73.96529647847404 40.808170833900114),40.808170833900114,-73.96529647847404,10027,8.0,X,1920,1,15,323
347,"(107, 103, 99)",21,77,"POLYGON ((-73.9519917719711 40.812845460509294, -73.9519917719711 40.813564633833785, -73.95271094529558 40.813564633833785, -73.95271094529558 40.812845460509294, -73.9519917719711 40.812845460509294))",POINT (-73.95235135863334 40.813205047171536),40.813205047171536,-73.95235135863334,10027,2.0,X,1920,1,347,324
454,"(108, 103, 96)",24,75,"POLYGON ((-73.94911507867316 40.82435223370115, -73.94911507867316 40.82507140702564, -73.94983425199764 40.82507140702564, -73.94983425199764 40.82435223370115, -73.94911507867316 40.82435223370115))",POINT (-73.94947466533542 40.8247118203634),40.8247118203634,-73.94947466533542,10031,3.0,,1920,1,454,325
412,"(115, 112, 112)",0,118,"POLYGON ((-73.95055342532213 40.82435223370115, -73.95055342532213 40.82507140702564, -73.95127259864661 40.82507140702564, -73.95127259864661 40.82435223370115, -73.95055342532213 40.82435223370115))",POINT (-73.95091301198437 40.8247118203634),40.8247118203634,-73.95091301198437,10031,2.0,,1920,1,412,326
207,"(150, 150, 149)",42,451,"POLYGON ((-73.95702598524248 40.81716050045624, -73.95702598524248 40.81787967378073, -73.95774515856696 40.81787967378073, -73.95774515856696 40.81716050045624, -73.95702598524248 40.81716050045624))",POINT (-73.95738557190472 40.81752008711849),40.81752008711849,-73.95738557190472,10027,6.0,X,1920,1,207,327
4,"(109, 112, 107)",68,97,"POLYGON ((-73.96565606513629 40.8042153806154, -73.96565606513629 40.804934553939894, -73.96637523846077 40.804934553939894, -73.96637523846077 40.8042153806154, -73.96565606513629 40.8042153806154))",POINT (-73.96601565179851 40.804574967277645),40.804574967277645,-73.96601565179851,10025,5.0,,1920,1,4,328
235,"(111, 121, 117)",110,167,"POLYGON ((-73.95558763859351 40.80924959388684, -73.95558763859351 40.80996876721133, -73.956306811918 40.80996876721133, -73.956306811918 40.80924959388684, -73.95558763859351 40.80924959388684))",POINT (-73.95594722525576 40.80960918054909),40.80960918054909,-73.95594722525576,10027,8.0,C,1921,1,235,329
256,"(114, 113, 98)",39,83,"POLYGON ((-73.95486846526903 40.81068794053582, -73.95486846526903 40.81140711386031, -73.95558763859351 40.81140711386031, -73.95558763859351 40.81068794053582, -73.95486846526903 40.81068794053582))",POINT (-73.95522805193129 40.81104752719807),40.81104752719807,-73.95522805193129,10027,8.0,C,1921,1,256,330
125,"(118, 131, 133)",133,501,"POLYGON ((-73.95918350521593 40.804934553939894, -73.95918350521593 40.805653727264385, -73.95990267854042 40.805653727264385, -73.95990267854042 40.804934553939894, -73.95918350521593 40.804934553939894))",POINT (-73.95954309187817 40.80529414060214),40.80529414060214,-73.95954309187817,10025,3.0,,1921,1,125,331
236,"(148, 134, 132)",5,442,"POLYGON ((-73.95558763859351 40.80996876721133, -73.95558763859351 40.81068794053582, -73.956306811918 40.81068794053582, -73.956306811918 40.80996876721133, -73.95558763859351 40.80996876721133))",POINT (-73.95594722525576 40.81032835387357),40.81032835387357,-73.95594722525576,10027,8.0,C,1921,1,236,332
237,"(115, 112, 105)",29,547,"POLYGON ((-73.95558763859351 40.81068794053582, -73.95558763859351 40.81140711386031, -73.956306811918 40.81140711386031, -73.956306811918 40.81068794053582, -73.95558763859351 40.81068794053582))",POINT (-73.95594722525576 40.81104752719807),40.81104752719807,-73.95594722525576,10027,8.0,C,1921,1,237,333
40,"(115, 113, 108)",30,303,"POLYGON ((-73.96277937183835 40.805653727264385, -73.96277937183835 40.806372900588876, -73.96349854516284 40.806372900588876, -73.96349854516284 40.805653727264385, -73.96277937183835 40.805653727264385))",POINT (-73.9631389585006 40.80601331392663),40.80601331392663,-73.9631389585006,10025,3.0,,1921,1,40,334
359,"(141, 143, 147)",155,369,"POLYGON ((-73.9519917719711 40.821475540403185, -73.9519917719711 40.822194713727676, -73.95271094529558 40.822194713727676, -73.95271094529558 40.821475540403185, -73.9519917719711 40.821475540403185))",POINT (-73.95235135863334 40.82183512706542),40.82183512706542,-73.95235135863334,10031,4.0,,1922,1,359,335
127,"(127, 140, 151)",146,341,"POLYGON ((-73.95918350521593 40.806372900588876, -73.95918350521593 40.80709207391337, -73.95990267854042 40.80709207391337, -73.95990267854042 40.806372900588876, -73.95918350521593 40.806372900588876))",POINT (-73.95954309187817 40.806732487251125),40.806732487251125,-73.95954309187817,10027,8.0,X,1923,1,127,336
105,"(124, 127, 123)",74,179,"POLYGON ((-73.95990267854042 40.806372900588876, -73.95990267854042 40.80709207391337, -73.9606218518649 40.80709207391337, -73.9606218518649 40.806372900588876, -73.95990267854042 40.806372900588876))",POINT (-73.96026226520264 40.806732487251125),40.806732487251125,-73.96026226520264,10027,8.0,X,1923,1,105,337
2,"(118, 122, 114)",63,159,"POLYGON ((-73.96637523846077 40.805653727264385, -73.96637523846077 40.806372900588876, -73.96709441178525 40.806372900588876, -73.96709441178525 40.805653727264385, -73.96637523846077 40.805653727264385))",POINT (-73.96673482512303 40.80601331392663),40.80601331392663,-73.96673482512303,10025,3.0,,1924,1,2,338
504,"(142, 142, 140)",42,364,"POLYGON ((-73.94767673202419 40.83154396694606, -73.94767673202419 40.83226314027055, -73.94839590534868 40.83226314027055, -73.94839590534868 40.83154396694606, -73.94767673202419 40.83154396694606))",POINT (-73.94803631868643 40.8319035536083),40.8319035536083,-73.94803631868643,10031,10.0,,1924,1,504,339
440,"(133, 134, 135)",148,244,"POLYGON ((-73.94983425199764 40.829386446972585, -73.94983425199764 40.830105620297076, -73.95055342532213 40.830105620297076, -73.95055342532213 40.829386446972585, -73.94983425199764 40.829386446972585))",POINT (-73.95019383865989 40.82974603363483),40.82974603363483,-73.95019383865989,10031,3.0,,1924,1,440,340
335,"(139, 147, 155)",148,379,"POLYGON ((-73.95271094529558 40.821475540403185, -73.95271094529558 40.822194713727676, -73.95343011862006 40.822194713727676, -73.95343011862006 40.821475540403185, -73.95271094529558 40.821475540403185))",POINT (-73.95307053195782 40.82183512706542),40.82183512706542,-73.95307053195782,10031,5.0,,1924,1,335,341
77,"(116, 118, 113)",59,124,"POLYGON ((-73.96134102518938 40.8121262871848, -73.96134102518938 40.812845460509294, -73.96206019851387 40.812845460509294, -73.96206019851387 40.8121262871848, -73.96134102518938 40.8121262871848))",POINT (-73.96170061185163 40.81248587384705),40.81248587384705,-73.96170061185163,10027,8.0,X,1924,1,77,342
301,"(170, 171, 172)",148,471,"POLYGON ((-73.95343011862006 40.813564633833785, -73.95343011862006 40.814283807158276, -73.95414929194455 40.814283807158276, -73.95414929194455 40.813564633833785, -73.95343011862006 40.813564633833785))",POINT (-73.9537897052823 40.813924220496034),40.813924220496034,-73.9537897052823,10027,7.0,,1924,1,301,343
457,"(113, 118, 133)",159,268,"POLYGON ((-73.94911507867316 40.82650975367462, -73.94911507867316 40.82722892699911, -73.94983425199764 40.82722892699911, -73.94983425199764 40.82650975367462, -73.94911507867316 40.82650975367462))",POINT (-73.94947466533542 40.82686934033686),40.82686934033686,-73.94947466533542,10031,5.0,,1925,1,457,344
461,"(94, 108, 129)",153,275,"POLYGON ((-73.94911507867316 40.829386446972585, -73.94911507867316 40.830105620297076, -73.94983425199764 40.830105620297076, -73.94983425199764 40.829386446972585, -73.94911507867316 40.829386446972585))",POINT (-73.94947466533542 40.82974603363483),40.82974603363483,-73.94947466533542,10031,3.0,,1925,1,461,345
85,"(126, 125, 119)",36,202,"POLYGON ((-73.9606218518649 40.805653727264385, -73.9606218518649 40.806372900588876, -73.96134102518938 40.806372900588876, -73.96134102518938 40.805653727264385, -73.9606218518649 40.805653727264385))",POINT (-73.96098143852716 40.80601331392663),40.80601331392663,-73.96098143852716,10025,3.0,,1925,1,85,346
425,"(122, 124, 127)",153,261,"POLYGON ((-73.94983425199764 40.81859884710522, -73.94983425199764 40.81931802042971, -73.95055342532213 40.81931802042971, -73.95055342532213 40.81859884710522, -73.94983425199764 40.81859884710522))",POINT (-73.95019383865989 40.818958433767456),40.818958433767456,-73.95019383865989,10031,8.0,C,1925,1,425,347
117,"(83, 85, 78)",54,7,"POLYGON ((-73.95990267854042 40.81500298048277, -73.95990267854042 40.81572215380726, -73.9606218518649 40.81572215380726, -73.9606218518649 40.81500298048277, -73.95990267854042 40.81500298048277))",POINT (-73.96026226520264 40.815362567145016),40.815362567145016,-73.96026226520264,10027,4.0,,1925,1,117,348
278,"(76, 95, 119)",151,599,"POLYGON ((-73.95414929194455 40.8121262871848, -73.95414929194455 40.812845460509294, -73.95486846526903 40.812845460509294, -73.95486846526903 40.8121262871848, -73.95414929194455 40.8121262871848))",POINT (-73.95450887860677 40.81248587384705),40.81248587384705,-73.95450887860677,10027,10.0,,1925,1,278,349
17,"(88, 88, 79)",42,9,"POLYGON ((-73.96421771848732 40.80349620729091, -73.96421771848732 40.8042153806154, -73.9649368918118 40.8042153806154, -73.9649368918118 40.80349620729091, -73.96421771848732 40.80349620729091))",POINT (-73.96457730514956 40.80385579395316),40.80385579395316,-73.96457730514956,10025,3.0,,1925,1,17,350
424,"(133, 133, 131)",42,235,"POLYGON ((-73.94983425199764 40.81787967378073, -73.94983425199764 40.81859884710522, -73.95055342532213 40.81859884710522, -73.95055342532213 40.81787967378073, -73.94983425199764 40.81787967378073))",POINT (-73.95019383865989 40.81823926044298),40.81823926044298,-73.95019383865989,10031,8.0,C,1925,1,424,351
246,"(121, 121, 113)",42,157,"POLYGON ((-73.95558763859351 40.81716050045624, -73.95558763859351 40.81787967378073, -73.956306811918 40.81787967378073, -73.956306811918 40.81716050045624, -73.95558763859351 40.81716050045624))",POINT (-73.95594722525576 40.81752008711849),40.81752008711849,-73.95594722525576,10027,10.0,,1925,1,246,352
86,"(121, 128, 132)",142,257,"POLYGON ((-73.9606218518649 40.806372900588876, -73.9606218518649 40.80709207391337, -73.96134102518938 40.80709207391337, -73.96134102518938 40.806372900588876, -73.9606218518649 40.806372900588876))",POINT (-73.96098143852716 40.806732487251125),40.806732487251125,-73.96098143852716,10025,4.0,,1925,1,86,353
404,"(137, 138, 135)",56,358,"POLYGON ((-73.95055342532213 40.81859884710522, -73.95055342532213 40.81931802042971, -73.95127259864661 40.81931802042971, -73.95127259864661 40.81859884710522, -73.95055342532213 40.81859884710522))",POINT (-73.95091301198437 40.818958433767456),40.818958433767456,-73.95091301198437,10031,8.0,C,1925,1,404,354
265,"(85, 87, 71)",47,581,"POLYGON ((-73.95486846526903 40.81716050045624, -73.95486846526903 40.81787967378073, -73.95558763859351 40.81787967378073, -73.95558763859351 40.81716050045624, -73.95486846526903 40.81716050045624))",POINT (-73.95522805193129 40.81752008711849),40.81752008711849,-73.95522805193129,10027,10.0,,1925,1,265,355
21,"(130, 133, 131)",99,232,"POLYGON ((-73.96421771848732 40.806372900588876, -73.96421771848732 40.80709207391337, -73.9649368918118 40.80709207391337, -73.9649368918118 40.806372900588876, -73.96421771848732 40.806372900588876))",POINT (-73.96457730514956 40.806732487251125),40.806732487251125,-73.96457730514956,10025,8.0,X,1925,1,21,356
509,"(109, 107, 111)",191,108,"POLYGON ((-73.94695755869971 40.82291388705217, -73.94695755869971 40.82363306037666, -73.94767673202419 40.82363306037666, -73.94767673202419 40.82291388705217, -73.94695755869971 40.82291388705217))",POINT (-73.94731714536195 40.823273473714416),40.823273473714416,-73.94731714536195,10031,3.0,,1925,1,509,357
107,"(122, 121, 120)",21,211,"POLYGON ((-73.95990267854042 40.80781124723786, -73.95990267854042 40.80853042056235, -73.9606218518649 40.80853042056235, -73.9606218518649 40.80781124723786, -73.95990267854042 40.80781124723786))",POINT (-73.96026226520264 40.808170833900114),40.808170833900114,-73.96026226520264,10027,4.0,,1925,1,107,358
190,"(129, 130, 137)",164,252,"POLYGON ((-73.95774515856696 40.8200371937542, -73.95774515856696 40.820756367078694, -73.95846433189145 40.820756367078694, -73.95846433189145 40.8200371937542, -73.95774515856696 40.8200371937542))",POINT (-73.9581047452292 40.82039678041645),40.82039678041645,-73.9581047452292,10027,6.0,,1925,1,190,359
126,"(91, 100, 90)",80,576,"POLYGON ((-73.95918350521593 40.805653727264385, -73.95918350521593 40.806372900588876, -73.95990267854042 40.806372900588876, -73.95990267854042 40.805653727264385, -73.95918350521593 40.805653727264385))",POINT (-73.95954309187817 40.80601331392663),40.80601331392663,-73.95954309187817,10025,3.0,,1925,1,126,360
6,"(123, 94, 72)",18,564,"POLYGON ((-73.96565606513629 40.805653727264385, -73.96565606513629 40.806372900588876, -73.96637523846077 40.806372900588876, -73.96637523846077 40.805653727264385, -73.96565606513629 40.805653727264385))",POINT (-73.96601565179851 40.80601331392663),40.80601331392663,-73.96601565179851,10025,3.0,,1925,1,6,361
475,"(122, 120, 123)",198,206,"POLYGON ((-73.94839590534868 40.82435223370115, -73.94839590534868 40.82507140702564, -73.94911507867316 40.82507140702564, -73.94911507867316 40.82435223370115, -73.94839590534868 40.82435223370115))",POINT (-73.9487554920109 40.8247118203634),40.8247118203634,-73.9487554920109,10031,3.0,,1925,1,475,362
129,"(134, 131, 129)",16,188,"POLYGON ((-73.95918350521593 40.80781124723786, -73.95918350521593 40.80853042056235, -73.95990267854042 40.80853042056235, -73.95990267854042 40.80781124723786, -73.95918350521593 40.80781124723786))",POINT (-73.95954309187817 40.808170833900114),40.808170833900114,-73.95954309187817,10027,4.0,,1925,1,129,363
151,"(124, 127, 125)",99,181,"POLYGON ((-73.95846433189145 40.80781124723786, -73.95846433189145 40.80853042056235, -73.95918350521593 40.80853042056235, -73.95918350521593 40.80781124723786, -73.95846433189145 40.80781124723786))",POINT (-73.95882391855369 40.808170833900114),40.808170833900114,-73.95882391855369,10027,4.0,,1925,1,151,364
160,"(141, 143, 150)",160,392,"POLYGON ((-73.95846433189145 40.814283807158276, -73.95846433189145 40.81500298048277, -73.95918350521593 40.81500298048277, -73.95918350521593 40.814283807158276, -73.95846433189145 40.814283807158276))",POINT (-73.95882391855369 40.81464339382052),40.81464339382052,-73.95882391855369,10027,4.0,X,1926,1,160,365
584,"(138, 145, 156)",153,380,"POLYGON ((-73.94336169207729 40.82507140702564, -73.94336169207729 40.82579058035013, -73.94408086540177 40.82579058035013, -73.94408086540177 40.82507140702564, -73.94336169207729 40.82507140702564))",POINT (-73.94372127873955 40.82543099368788),40.82543099368788,-73.94372127873955,10031,2.0,,1926,1,584,366
615,"(127, 143, 168)",153,537,"POLYGON ((-73.94048499877935 40.829386446972585, -73.94048499877935 40.830105620297076, -73.94120417210384 40.830105620297076, -73.94120417210384 40.829386446972585, -73.94048499877935 40.829386446972585))",POINT (-73.9408445854416 40.82974603363483),40.82974603363483,-73.9408445854416,10032,3.0,,1926,1,615,367
249,"(134, 141, 152)",153,386,"POLYGON ((-73.95558763859351 40.81931802042971, -73.95558763859351 40.8200371937542, -73.956306811918 40.8200371937542, -73.956306811918 40.81931802042971, -73.95558763859351 40.81931802042971))",POINT (-73.95594722525576 40.819677607091954),40.819677607091954,-73.95594722525576,10031,2.0,X,1926,1,249,368
0,"(103, 89, 80)",16,45,"POLYGON ((-73.96637523846077 40.8042153806154, -73.96637523846077 40.804934553939894, -73.96709441178525 40.804934553939894, -73.96709441178525 40.8042153806154, -73.96637523846077 40.8042153806154))",POINT (-73.96673482512303 40.804574967277645),40.804574967277645,-73.96673482512303,10025,4.0,,1926,1,0,369
604,"(143, 159, 182)",152,535,"POLYGON ((-73.94192334542832 40.8279481003236, -73.94192334542832 40.828667273648094, -73.9426425187528 40.828667273648094, -73.9426425187528 40.8279481003236, -73.94192334542832 40.8279481003236))",POINT (-73.94228293209056 40.828307686985845),40.828307686985845,-73.94228293209056,10031,5.0,,1926,1,604,370
367,"(102, 94, 89)",16,47,"POLYGON ((-73.9519917719711 40.82722892699911, -73.9519917719711 40.8279481003236, -73.95271094529558 40.8279481003236, -73.95271094529558 40.82722892699911, -73.9519917719711 40.82722892699911))",POINT (-73.95235135863334 40.827588513661354),40.82758851366136,-73.95235135863334,10031,3.0,,1926,1,367,371
586,"(110, 105, 109)",221,110,"POLYGON ((-73.94336169207729 40.82650975367462, -73.94336169207729 40.82722892699911, -73.94408086540177 40.82722892699911, -73.94408086540177 40.82650975367462, -73.94336169207729 40.82650975367462))",POINT (-73.94372127873955 40.82686934033686),40.82686934033686,-73.94372127873955,10031,2.0,,1926,1,586,372
211,"(65, 61, 64)",223,591,"POLYGON ((-73.95702598524248 40.8200371937542, -73.95702598524248 40.820756367078694, -73.95774515856696 40.820756367078694, -73.95774515856696 40.8200371937542, -73.95702598524248 40.8200371937542))",POINT (-73.95738557190472 40.82039678041645),40.82039678041645,-73.95738557190472,10031,3.0,,1926,1,211,373
527,"(124, 115, 111)",13,553,"POLYGON ((-73.94623838537522 40.82435223370115, -73.94623838537522 40.82507140702564, -73.94695755869971 40.82507140702564, -73.94695755869971 40.82435223370115, -73.94623838537522 40.82435223370115))",POINT (-73.94659797203747 40.8247118203634),40.8247118203634,-73.94659797203747,10031,8.0,,1926,1,527,374
231,"(110, 107, 109)",226,109,"POLYGON ((-73.956306811918 40.8200371937542, -73.956306811918 40.820756367078694, -73.95702598524248 40.820756367078694, -73.95702598524248 40.8200371937542, -73.956306811918 40.8200371937542))",POINT (-73.95666639858024 40.82039678041645),40.82039678041645,-73.95666639858024,10031,2.0,X,1926,1,231,375
546,"(130, 119, 125)",231,518,"POLYGON ((-73.94551921205074 40.82650975367462, -73.94551921205074 40.82722892699911, -73.94623838537522 40.82722892699911, -73.94623838537522 40.82650975367462, -73.94551921205074 40.82650975367462))",POINT (-73.94587879871298 40.82686934033686),40.82686934033686,-73.94587879871298,10031,4.0,,1926,1,546,376
590,"(124, 120, 122)",233,205,"POLYGON ((-73.94336169207729 40.829386446972585, -73.94336169207729 40.830105620297076, -73.94408086540177 40.830105620297076, -73.94408086540177 40.829386446972585, -73.94336169207729 40.829386446972585))",POINT (-73.94372127873955 40.82974603363483),40.82974603363483,-73.94372127873955,10031,4.0,,1926,1,590,377
111,"(120, 107, 103)",10,60,"POLYGON ((-73.95990267854042 40.81068794053582, -73.95990267854042 40.81140711386031, -73.9606218518649 40.81140711386031, -73.9606218518649 40.81068794053582, -73.95990267854042 40.81068794053582))",POINT (-73.96026226520264 40.81104752719807),40.81104752719807,-73.96026226520264,10027,3.0,,1926,1,111,378
116,"(91, 91, 85)",42,17,"POLYGON ((-73.95990267854042 40.814283807158276, -73.95990267854042 40.81500298048277, -73.9606218518649 40.81500298048277, -73.9606218518649 40.814283807158276, -73.95990267854042 40.814283807158276))",POINT (-73.96026226520264 40.81464339382052),40.81464339382052,-73.96026226520264,10027,2.0,,1926,1,116,379
