Borough,Block,Lot,CD,CT2010,CB2010,SchoolDist,Council,ZipCode,FireComp,PolicePrct,HealthCent,HealthArea,Sanitboro,SanitDistr,SanitSub,Address,ZoneDist1,ZoneDist2,ZoneDist3,ZoneDist4,Overlay1,Overlay2,SPDist1,SPDist2,SPDist3,LtdHeight,SplitZone,BldgClass,LandUse,Easements,OwnerType,OwnerName,LotArea,BldgArea,ComArea,ResArea,OfficeArea,RetailArea,GarageArea,StrgeArea,FactryArea,OtherArea,AreaSource,NumBldgs,NumFloors,UnitsRes,UnitsTotal,LotFront,LotDepth,BldgFront,BldgDepth,Ext,ProxCode,IrrLotCode,LotType,BsmtCode,AssessLand,AssessTot,ExemptLand,ExemptTot,YearBuilt,YearAlter1,YearAlter2,HistDist,Landmark,BuiltFAR,ResidFAR,CommFAR,FacilFAR,BoroCode,BBL,CondoNo,Tract2010,XCoord,YCoord,ZoneMap,ZMCode,Sanborn,TaxMap,EDesigNum,APPBBL,APPDate,PLUTOMapID,FIRM07_FLA,PFIRM15_FL,Version,Shape_Leng,Shape_Area,YearBin,percent1900,percent1930,percent1960,percent2000,percent2024,std_dev,mean_value,evenness,Longitude,Latitude
MN,2054,46,109,235.01,2002,06,9,10031,L034,30,17,710,1,09,3B,379 EDGECOMBE AVENUE,R8A,,,,,,,,,,N,D1,03,0,,CHAMA HOLDING CORP,7500,31845,0,31845,0,0,0,0,0,0,2,1,6.0,36,36,75.0,100.0,75.0,82.0,,3,N,5,2,103500.0,1219950.0,0.0,0.0,1926,1988,0,Hamilton Heights / Sugar Hill Northeast Historic District,,4.25,6.0,0.0,6.0,1,1020540046.0,0,023501,1000628,241053,3b,,111N065,10709,,0.0,,1,,,18v2,346.951330057,7361.90303114,1900-1930,0.14814814814814814,0.7777777777777778,0.05555555555555555,0.018518518518518517,0.0,0.32799218766834637,0.2,0.6097706192699383,-73.94081963697148,40.82829505786577
MN,2054,49,109,235.01,2002,06,9,10031,L034,30,17,710,1,09,3B,385 EDGECOMBE AVENUE,R8A,,,,,,,,,,N,D1,03,0,,CHAMA HOLDING CORP,9908,42864,0,42864,0,0,0,0,0,0,2,1,6.0,41,41,99.08,100.0,99.0,85.0,,3,N,5,2,114300.0,1264050.0,0.0,0.0,1950,0,0,Hamilton Heights / Sugar Hill Northeast Historic District,,4.33,6.0,0.0,6.0,1,1020540049.0,0,023501,1000670,241129,3b,,111N065,10709,,0.0,,1,,,18v2,398.025794321,9901.50931345,1930-1960,0.11764705882352941,0.8235294117647058,0.058823529411764705,0.0,0.0,0.3519594188623904,0.2,0.5682473282806191,-73.94066768795915,40.828503578118806
MN,2054,53,109,235.01,2002,06,9,10031,L034,30,17,710,1,09,3B,393 EDGECOMBE AVENUE,R8A,,,,,,,,,,N,D1,03,0,,CHAMA HOLDING CORP,7500,30900,0,30900,0,0,0,0,0,0,2,1,6.0,24,24,75.0,100.0,75.0,85.0,,3,N,5,2,72900.0,1012950.0,0.0,0.0,1913,0,0,Hamilton Heights / Sugar Hill Northeast Historic District,,4.12,6.0,0.0,6.0,1,1020540053.0,0,023501,1000713,241205,3b,,111N065,10709,,0.0,,1,,,18v2,348.532765079,7440.35665994,1900-1930,0.11320754716981132,0.7924528301886793,0.07547169811320754,0.018867924528301886,0.0,0.3342339796468746,0.2,0.5983832033263676,-73.94051212456694,40.82871209630045
MN,2054,56,109,235.01,2002,06,9,10032,L034,30,17,710,1,09,3B,401 EDGECOMBE AVENUE,R8A,,,,,,,,,,N,C1,02,0,,401 EDGECOMBE PARTNER,15000,53815,0,53815,0,0,0,0,0,0,2,2,5.0,66,66,75.0,100.0,63.0,88.0,,2,N,5,1,270000.0,3160350.0,0.0,0.0,1920,1988,0,Hamilton Heights / Sugar Hill Northeast Historic District,,3.59,6.0,0.0,6.0,1,1020540056.0,0,023501,1000767,241304,3b,,111N065,10709,,0.0,,1,,,18v2,501.463112768,15044.94764,1900-1930,0.13043478260869565,0.782608695652174,0.06521739130434782,0.021739130434782608,0.0,0.3294751511666622,0.2,0.6070260494145905,-73.94031675574725,40.82898372210799
MN,2054,62,109,235.01,2002,06,9,10032,L034,30,17,710,1,09,3R,409 EDGECOMBE AVENUE,R8A,,,,,,,,,,N,D4,03,0,,409 EDGECOMBE AVENUE,13075,158081,0,158081,0,0,0,0,0,0,2,1,14.0,123,123,178.92,100.0,171.0,80.0,,2,Y,5,2,180000.0,6146100.0,180000.0,4978722.0,1917,1984,0,Hamilton Heights / Sugar Hill Northeast Historic District,INDIVIDUAL LANDMARK,12.09,6.0,0.0,6.0,1,1020540062.0,0,023501,1000844,241445,3b,,111N065,10709,,0.0,,1,,,18v2,528.098043783,16640.0190869,1900-1930,0.0967741935483871,0.7741935483870968,0.06451612903225806,0.03225806451612903,0.03225806451612903,0.32209641074494494,0.2,0.6209320958172359,-73.94003817193546,40.8293705823431
MN,2054,69,109,235.01,2002,06,9,10032,L034,30,17,710,1,09,3B,425 EDGECOMBE AVENUE,R8A,,,,C1-4,,,,,,N,K2,05,1,,88-94 ST. NICHOLAS PL,13162,11778,11778,0,0,11778,0,0,0,0,2,2,2.0,0,9,215.0,175.33,40.0,22.0,,2,Y,3,0,110700.0,702450.0,0.0,0.0,1950,0,0,,,0.89,6.0,0.0,6.0,1,1020540069.0,0,023501,1000840,241601,3b,,111N065,10709,E-284,0.0,,1,,,18v2,519.355348613,14644.255729,1930-1960,0.0,0.8181818181818182,0.045454545454545456,0.09090909090909091,0.045454545454545456,0.34706562125129226,0.2,0.5762598977757306,-73.94005224001633,40.82979876509333
MN,2054,75,109,235.01,2002,06,9,10032,L034,30,17,710,1,09,3B,80 ST NICHOLAS PLACE,R8A,,,,,,,,,,N,C1,02,0,,80 ST. NICHOLAS PLACE,10000,32240,0,0,0,0,0,0,0,0,2,1,5.0,48,48,100.0,100.0,97.0,78.0,,3,N,5,1,157500.0,1134450.0,0.0,0.0,1920,1987,0,Hamilton Heights / Sugar Hill Northeast Historic District,,3.22,6.0,0.0,6.0,1,1020540075.0,0,023501,1000775,241528,3b,,111N065,10709,,0.0,,1,,,18v2,406.181241997,10308.5656182,1900-1930,0.14285714285714285,0.7142857142857143,0.05714285714285714,0.05714285714285714,0.02857142857142857,0.2906712849910829,0.2,0.6880624596890369,-73.94028729645508,40.829598522898515
MN,2054,79,109,235.01,2002,06,9,10032,L034,30,17,710,1,09,3B,76 ST NICHOLAS PLACE,R8A,,,,,,,,,,N,C1,02,0,,76 ST. NICHOLAS PLACE,7500,26155,0,26155,0,0,0,0,0,0,2,1,5.0,31,31,75.0,100.0,75.0,86.0,,3,N,5,1,118350.0,1309950.0,0.0,0.0,1920,1985,0,Hamilton Heights / Sugar Hill Northeast Historic District,,3.49,6.0,0.0,6.0,1,1020540079.0,0,023501,1000733,241452,3b,,111N065,10709,,0.0,,1,,,18v2,353.388443157,7586.34875228,1900-1930,0.14634146341463414,0.7560975609756098,0.04878048780487805,0.024390243902439025,0.024390243902439025,0.31490818090886646,0.2,0.6351057593602932,-73.94043924916001,40.82939000318492
MN,2054,82,109,235.01,2002,06,9,10032,L034,30,17,710,1,09,3B,66 ST NICHOLAS PLACE,R8A,,,,,,,,,,N,D1,03,0,,66 ST. NICHOLAS PLACE,15000,63132,0,63132,0,0,0,0,0,0,2,1,6.0,85,85,150.0,100.0,150.0,85.0,,3,N,5,1,180000.0,3801600.0,0.0,0.0,1920,2014,0,Hamilton Heights / Sugar Hill Northeast Historic District,,4.21,6.0,0.0,6.0,1,1020540082.0,0,023501,1000679,241353,3b,,111N065,10709,,0.0,,1,,,18v2,508.84272994,15603.1548044,1900-1930,0.12,0.78,0.06,0.02,0.02,0.32680269276736384,0.2,0.6119900594894454,-73.94063461867259,40.829118377188344
MN,2054,89,109,235.01,2002,06,9,10031,L034,30,17,710,1,09,3B,52 ST NICHOLAS PLACE,R8A,,,,,,,,,,N,C1,02,0,,ST. NICHOLAS PLACE LI,7500,25400,0,25400,0,0,0,0,0,0,2,1,5.0,30,30,75.0,100.0,75.0,86.0,,3,N,5,1,179550.0,873450.0,0.0,0.0,1920,1987,0,Hamilton Heights / Sugar Hill Northeast Historic District,,3.39,6.0,0.0,6.0,1,1020540089.0,0,023501,1000624,241254,3b,,111N065,10709,,0.0,,1,,,18v2,355.904477329,7716.10168663,1900-1930,0.10344827586206896,0.8103448275862069,0.06896551724137931,0.017241379310344827,0.0,0.34366182254632544,0.2,0.5819674642244342,-73.94083360002489,40.82884675270237
MN,2054,92,109,235.01,2002,06,9,10031,L034,30,17,710,1,09,3B,48 ST NICHOLAS PLACE,R8A,,,,,,,,,,N,D1,03,0,,48 ST. NICHOLAS LLC,9908,42924,0,42924,0,0,0,0,0,0,2,1,6.0,41,41,99.08,100.0,99.0,86.0,,3,N,5,2,169650.0,1285650.0,0.0,0.0,1920,1986,0,Hamilton Heights / Sugar Hill Northeast Historic District,,4.33,6.0,0.0,6.0,1,1020540092.0,0,023501,1000582,241178,3b,,111N065,10709,,0.0,,1,,,18v2,405.417684362,10269.5076484,1900-1930,0.1,0.8166666666666667,0.06666666666666667,0.016666666666666666,0.0,0.34701104689428364,0.2,0.5763505260527891,-73.94098554930096,40.82863823224273
MN,2054,96,109,235.01,2002,06,9,10031,L034,30,17,710,1,09,3B,38 ST NICHOLAS PLACE,R8A,,,,,,,,,,N,D1,03,0,,40 ST. NICHOLAS PLACE,7500,31014,0,31014,0,0,0,0,0,0,2,1,6.0,30,30,75.0,100.0,75.0,87.0,,3,N,5,2,149400.0,1439550.0,0.0,0.0,1920,1985,0,Hamilton Heights / Sugar Hill Northeast Historic District,,4.14,6.0,0.0,6.0,1,1020540096.0,0,023501,1000540,241102,3b,,111N065,10709,,0.0,,1,,,18v2,354.337421238,7635.28775705,1900-1930,0.13333333333333333,0.7833333333333333,0.05,0.03333333333333333,0.0,0.32977264895682296,0.2,0.6064784330240423,-73.94113749762467,40.82842971157558
MN,2057,29,109,227,1004,06,9,10031,E080,26,17,720,1,09,2B,1619 AMSTERDAM AVENUE,R6A,,,,C1-4,,,,,,N,D7,04,0,,1619-1625 AMSTERDAM A,3997,23779,2300,21479,0,2300,0,0,0,0,2,1,7.0,18,22,99.92,40.0,100.0,99.0,,1,N,3,2,59850.0,1456650.0,0.0,0.0,1900,1987,0,Hamilton Heights Historic District Extension,,5.95,3.0,0.0,3.0,1,1020570029.0,0,0227,998207,238819,6a,,111S023,10710,,0.0,,1,,,18v2,288.775526053,4326.66671311,1900-1930,0.10679611650485436,0.8640776699029126,0.019417475728155338,0.009708737864077669,0.0,0.3736666054385688,0.19999999999999998,0.5352364823450719,-73.94957233779259,40.82216752153779
MN,2057,30,109,227,1004,06,9,10031,E080,26,17,720,1,09,2B,475 WEST 140 STREET,R6A,,,,C1-4,,,,,,N,C3,02,0,,"GARAY, MIGDALIA",1799,3588,0,3588,0,0,0,0,0,0,2,1,3.0,4,4,18.0,99.92,18.0,71.0,,2,N,5,5,71914.0,153240.0,2450.0,2450.0,1926,1989,0,Hamilton Heights Historic District,,1.99,3.0,0.0,3.0,1,1020570030.0,0,0227,998234,238804,6a,,111S023,10710,,0.0,,1,,,18v2,242.064245193,1954.15736369,1900-1930,0.10679611650485436,0.8543689320388349,0.019417475728155338,0.019417475728155338,0.0,0.368139158220436,0.19999999999999998,0.5432728222216726,-73.9494748160984,40.82212630808511
MN,2057,31,109,227,1004,06,9,10031,E080,26,17,720,1,09,2B,473 WEST 140 STREET,R6A,,,,C1-4,,,,,,N,B1,01,0,,"DIGIALLONARDO, NADIA",1799,3618,0,3618,0,0,0,0,0,0,2,1,3.0,2,2,18.0,99.92,18.0,70.0,,0,N,5,2,7245.0,27909.0,0.0,0.0,1910,0,0,Hamilton Heights Historic District,,2.01,3.0,0.0,3.0,1,1020570031.0,0,0227,998250,238795,6a,,111S023,10710,,0.0,,1,,,18v2,237.412336259,1717.17883015,1900-1930,0.10891089108910891,0.8514851485148515,0.019801980198019802,0.019801980198019802,0.0,0.3666308692604552,0.2,0.5455078015059661,-73.94941702575365,40.82210158029078
MN,2057,32,109,227,1004,06,9,10031,E080,26,17,720,1,09,2B,471 WEST 140 STREET,R6A,,,,C1-4,,,,,,N,C2,02,0,,471 W 140TH STREET LL,1799,3888,0,3888,0,0,0,0,0,0,2,1,3.0,5,5,18.0,99.92,18.0,72.0,,3,N,5,5,32284.0,103308.0,0.0,0.0,1920,1981,2008,Hamilton Heights Historic District,,2.16,3.0,0.0,3.0,1,1020570032.0,0,0227,998266,238786,6a,,111S023,10710,,0.0,,1,,,18v2,243.076422908,1997.10483542,1900-1930,0.10101010101010101,0.8585858585858586,0.020202020202020204,0.020202020202020204,0.0,0.3701989196061263,0.2,0.5402500895263017,-73.94935923545182,40.822076852467376
MN,2057,33,109,227,1004,06,9,10031,E080,26,17,720,1,09,2B,469 WEST 140 STREET,R6A,,,,,,,,,,N,C3,02,0,,"EL, TALIB HAKIM-",1799,3780,0,3780,0,0,0,0,0,0,2,1,3.0,4,4,18.0,99.92,18.0,72.0,,3,N,5,5,33442.0,58111.0,0.0,0.0,1920,1986,0,Hamilton Heights Historic District,,2.1,3.0,0.0,3.0,1,1020570033.0,0,0227,998283,238777,6a,,111S023,10710,,0.0,,1,,,18v2,240.804737238,1881.323422,1900-1930,0.09375,0.8645833333333334,0.020833333333333332,0.020833333333333332,0.0,0.3732162437291996,0.2,0.5358823545987854,-73.94929783212687,40.822052123026296
MN,2057,34,109,227,1004,06,9,10031,E080,26,17,720,1,09,2B,465 WEST 140 STREET,R6A,,,,,,,,,,N,A9,01,0,,LOVEDAY CHARLES,1799,6080,0,4864,0,0,0,0,0,0,2,1,4.0,1,1,18.0,99.92,18.0,68.0,E,3,N,9,1,11801.0,46596.0,1460.0,1460.0,1920,0,0,Hamilton Heights Historic District,,3.38,3.0,0.0,3.0,1,1020570034.0,0,0227,998314,238760,6a,,111S023,10710,,0.0,,1,,,18v2,239.83842738,1832.06133266,1900-1930,0.0898876404494382,0.8651685393258427,0.02247191011235955,0.02247191011235955,0.0,0.37336522428882407,0.2,0.5356685262942901,-73.94918586270818,40.82200541353946
MN,2057,35,109,227,1004,06,9,10031,E080,26,17,720,1,09,2B,463 WEST 140 STREET,R6A,,,,,,,,,,N,B9,01,0,,"SMASHUM, VERA OLIVIA",1699,4181,0,4181,0,0,0,0,0,0,2,1,4.0,2,2,17.0,99.92,17.0,68.0,E,3,N,5,2,7274.0,31518.0,0.0,0.0,1899,0,0,Hamilton Heights Historic District,,2.46,3.0,0.0,3.0,1,1020570035.0,0,0227,998329,238751,6a,,111S023,10710,,0.0,,1,,,18v2,237.471646847,1711.35564892,before 1900,0.08045977011494253,0.8735632183908046,0.022988505747126436,0.022988505747126436,0.0,0.37770471731407507,0.2,0.5295141688796505,-73.949131685638,40.821980687193744
MN,2057,36,109,227,1004,06,9,10031,E080,26,17,720,1,09,2B,459 WEST 140 STREET,R6A,,,,,,,,,,N,C5,02,0,X,WEST HARLEM ENVIRONME,1799,4863,0,4863,0,0,0,0,0,0,2,1,4.0,14,14,18.0,99.92,18.0,68.0,E,3,N,5,2,45000.0,171000.0,45000.0,171000.0,1920,0,0,Hamilton Heights Historic District,,2.7,3.0,0.0,3.0,1,1020570036.0,0,0227,998359,238735,6a,,111S023,10710,,0.0,,1,,,18v2,242.6497985,1975.34403541,1900-1930,0.08641975308641975,0.8641975308641975,0.024691358024691357,0.024691358024691357,0.0,0.3726677717476721,0.2,0.5366710368471197,-73.94902332741322,40.8219367238591
MN,2057,37,109,227,1004,06,9,10031,E080,26,17,720,1,09,2B,457 WEST 140 STREET,R6A,,,,,,,,,,N,A4,01,0,,"GRANT, VALERIE S",1799,4500,0,4500,0,0,0,0,0,0,2,1,4.0,1,1,18.0,99.92,18.0,84.0,E,3,N,5,2,12285.0,61233.0,0.0,0.0,1920,1986,2005,Hamilton Heights Historic District,,2.5,3.0,0.0,3.0,1,1020570037.0,0,0227,998375,238726,6a,,111S023,10710,,0.0,,1,,,18v2,240.862477188,1884.28164039,1900-1930,0.0875,0.8625,0.025,0.025,0.0,0.3717568089490763,0.2,0.5379861098641239,-73.94896553740087,40.82191199583769
MN,2057,38,109,227,1004,06,9,10031,E080,26,17,720,1,09,2B,455 WEST 140 STREET,R6A,,,,,,,,,,N,C0,02,0,,WILLIAMS CHARLES E,1799,4812,0,4812,0,0,0,0,0,0,2,1,4.0,3,3,18.0,99.92,18.0,68.0,E,3,N,5,2,9317.0,28305.0,1460.0,1460.0,1899,0,0,Hamilton Heights Historic District,,2.67,3.0,0.0,3.0,1,1020570038.0,0,0227,998392,238717,6a,,111S023,10710,,0.0,,1,,,18v2,242.051219666,1944.85771938,before 1900,0.1,0.85,0.025,0.025,0.0,0.36529097990506143,0.2,0.547508727164495,-73.94890413437433,40.821887266186316
MN,2057,39,109,227,1004,06,9,10031,E080,26,17,720,1,09,2B,260 CONVENT AVENUE,R6A,,,,,,,,,,N,D3,03,0,,"260 PARTNERS, L.P.",9492,70863,0,70863,0,0,0,0,0,0,2,1,10.0,62,62,99.92,95.0,100.0,84.0,,2,N,3,2,230850.0,4018500.0,0.0,3618900.0,1916,1998,0,Hamilton Heights Historic District Extension,,7.47,3.0,0.0,3.0,1,1020570039.0,0,0227,998460,238679,6a,,111S023,10710,,0.0,,1,,,18v2,402.138763308,10104.9510348,1900-1930,0.16666666666666666,0.782051282051282,0.02564102564102564,0.02564102564102564,0.0,0.33192503292448394,0.2,0.6025456942349876,-73.94865852695985,40.82178285781913
MN,2057,46,109,227,1004,06,9,10031,E080,26,17,720,1,09,2B,270 CONVENT AVENUE,R6A,,,,,,,,,,N,D4,03,0,,270 CONVENT AVE HDFC,9492,75679,0,75679,0,0,0,0,0,0,2,1,10.0,60,60,99.92,95.0,100.0,100.0,,2,N,3,2,157950.0,1834650.0,157950.0,1238356.0,1916,1982,1985,Hamilton Heights Historic District Extension,,7.97,3.0,0.0,3.0,1,1020570046.0,0,0227,998510,238770,6a,,111S023,10710,,0.0,,1,,,18v2,410.366443255,10512.8129757,1900-1930,0.1717171717171717,0.7878787878787878,0.020202020202020204,0.020202020202020204,0.0,0.3358035194471532,0.2,0.595586370666042,-73.94847768100291,40.82203254646472
MN,2057,47,109,227,1004,06,9,10031,E080,26,17,720,1,09,2B,454 WEST 141 STREET,R6A,,,,,,,,,,N,C5,02,0,,USM ASSET TRUST - SER,1998,5620,0,5620,0,0,0,0,0,0,2,1,4.0,6,6,20.0,99.92,20.0,84.0,E,3,N,5,5,25592.0,103292.0,0.0,0.0,1920,2008,0,Hamilton Heights Historic District,,2.81,3.0,0.0,3.0,1,1020570047.0,0,0227,998441,238808,6a,,111S023,10710,,0.0,,1,,,18v2,251.000141063,2134.31807833,1900-1930,0.10416666666666667,0.8541666666666666,0.020833333333333332,0.020833333333333332,0.0,0.36787207166501656,0.2,0.5436672551713908,-73.94872690212591,40.8221369568194
MN,2057,48,109,227,1004,06,9,10031,E080,26,17,720,1,09,2B,456 WEST 141 STREET,R6A,,,,,,,,,,N,C2,02,0,,WATERS DARYL,1998,5118,0,5118,0,0,0,0,0,0,2,1,4.0,5,5,20.0,99.92,20.0,84.0,E,3,N,5,5,37537.0,65473.0,0.0,0.0,1900,0,0,Hamilton Heights Historic District,,2.56,3.0,0.0,3.0,1,1020570048.0,0,0227,998423,238818,6a,,111S023,10710,,0.0,,1,,,18v2,250.303641862,2116.22743334,1900-1930,0.09090909090909091,0.8686868686868687,0.020202020202020204,0.020202020202020204,0.0,0.37539898171125885,0.2,0.5327664943456483,-73.94879191627686,40.822164432885344
MN,2057,49,109,227,1004,06,9,10031,E080,26,17,720,1,09,2B,458 WEST 141 STREET,R6A,,,,,,,,,,N,C2,02,0,,B & J REALTY,1799,4706,0,4706,0,0,0,0,0,0,2,1,4.0,5,5,18.0,99.92,18.0,68.0,E,3,N,5,5,36758.0,70151.0,0.0,0.0,1930,1982,0,Hamilton Heights Historic District,,2.62,3.0,0.0,3.0,1,1020570049.0,0,0227,998407,238827,6a,,111S023,10710,,0.0,,1,,,18v2,244.855457733,1848.01498437,1930-1960,0.08823529411764706,0.8725490196078431,0.0196078431372549,0.0196078431372549,0.0,0.3774573465213078,0.2,0.5298611917700444,-73.94884970644391,40.822189160992714
MN,2057,50,109,227,1004,06,9,10031,E080,26,17,720,1,09,2B,462 WEST 141 STREET,R6A,,,,,,,,,,N,C5,02,0,,ROBERT J GRACE,1799,4706,0,4706,0,0,0,0,0,0,2,1,4.0,8,8,18.0,99.92,18.0,68.0,E,3,N,5,2,17291.0,77949.0,0.0,0.0,1920,0,0,Hamilton Heights Historic District,,2.62,3.0,0.0,3.0,1,1020570050.0,0,0227,998375,238844,6a,,111S023,10710,,0.0,,1,,,18v2,246.474441298,1966.55456965,1900-1930,0.07920792079207921,0.8811881188118812,0.019801980198019802,0.019801980198019802,0.0,0.3819524290703463,0.2,0.5236254157701389,-73.94896528901188,40.822235872403674
MN,2057,51,109,227,1004,06,9,10031,E080,26,17,720,1,09,2B,464 WEST 141 STREET,R6A,,,,,,,,,,N,C0,02,0,,THE RAY AND HARRIET M,1799,4652,0,4652,0,0,0,0,0,0,2,1,4.0,3,3,18.0,99.92,18.0,68.0,E,3,N,5,2,8154.0,28305.0,0.0,0.0,1901,0,0,Hamilton Heights Historic District,,2.59,3.0,0.0,3.0,1,1020570051.0,0,0227,998359,238853,6a,,111S023,10710,,0.0,,1,,,18v2,242.770051818,1790.12295889,1900-1930,0.06930693069306931,0.8910891089108911,0.019801980198019802,0.019801980198019802,0.0,0.387178088061949,0.2,0.5165581566987892,-73.9490230793054,40.82226060042387
MN,2057,52,109,227,1004,06,9,10031,E080,26,17,720,1,09,2B,466 WEST 141 STREET,R6A,,,,,,,,,,N,C0,02,0,,HOGUE AARON,1799,4536,0,4536,0,0,0,0,0,0,2,1,4.0,3,3,18.0,99.92,18.0,84.0,E,3,N,5,2,15637.0,53713.0,1460.0,12882.0,1920,2004,0,Hamilton Heights Historic District,,2.52,3.0,0.0,3.0,1,1020570052.0,0,0227,998343,238861,6a,,111S023,10710,,0.0,,1,,,18v2,244.297649592,1886.11725651,1900-1930,0.06796116504854369,0.8932038834951457,0.019417475728155338,0.019417475728155338,0.0,0.3883252419599041,0.2,0.5150321891916017,-73.94908087174213,40.82228258369843
MN,2057,53,109,227,1004,06,9,10031,E080,26,17,720,1,09,2B,470 WEST 141 STREET,R6A,,,,C1-4,,,,,,N,C5,02,0,,BSP GRACE LLC,1799,4534,0,4534,0,0,0,0,0,0,2,1,4.0,9,9,18.0,99.92,18.0,68.0,E,3,N,5,2,16072.0,72101.0,0.0,0.0,1920,1957,0,Hamilton Heights Historic District,,2.52,3.0,0.0,3.0,1,1020570053.0,0,0227,998312,238878,6a,,111S023,10710,,0.0,,1,,,18v2,246.009949087,2007.56604162,1900-1930,0.0761904761904762,0.8857142857142857,0.01904761904761905,0.01904761904761905,0.0,0.38438925848782035,0.2,0.5203059010194252,-73.94919284155347,40.82232929328506
MN,2057,54,109,227,1004,06,9,10031,E080,26,17,720,1,09,2B,472 WEST 141 STREET,R6A,,,,C1-4,,,,,,N,C5,02,0,,THE NY ALUMNI CHAP OF,1799,4530,0,4530,0,0,0,0,0,0,2,1,4.0,10,10,18.0,99.92,18.0,68.0,E,3,N,5,2,16092.0,72101.0,0.0,0.0,1920,1962,0,Hamilton Heights Historic District,,2.52,3.0,0.0,3.0,1,1020570054.0,0,0227,998296,238887,6a,,111S023,10710,,0.0,,1,,,18v2,242.740857876,1855.41528636,1900-1930,0.08181818181818182,0.8727272727272727,0.01818181818181818,0.01818181818181818,0.00909090909090909,0.3771905715586317,0.19999999999999998,0.5302359458332202,-73.94925063201269,40.82235402119083
MN,2057,55,109,227,1004,06,9,10031,E080,26,17,720,1,09,2B,474 WEST 141 STREET,R6A,,,,C1-4,,,,,,N,P2,08,0,X,MOST WORSHIPFUL ETC,1799,4530,4530,0,0,0,0,0,0,4530,2,1,4.0,0,1,18.0,99.92,18.0,83.0,E,2,N,5,0,27900.0,199800.0,27900.0,199800.0,1902,1986,0,Hamilton Heights Historic District,,2.52,3.0,0.0,3.0,1,1020570055.0,0,0227,998280,238896,6a,,111S023,10710,,0.0,,1,,,18v2,244.066137529,1940.40273913,1900-1930,0.09009009009009009,0.8648648648648649,0.018018018018018018,0.018018018018018018,0.009009009009009009,0.3731078661057956,0.2,0.5360380137556562,-73.94930842251486,40.822378749067525
MN,2057,56,109,227,1004,06,9,10031,E080,26,17,720,1,09,2B,1627 AMSTERDAM AVENUE,R6A,,,,C1-4,,,,,,N,D7,04,0,,1627-1635 AMSTERDAM A,3497,20936,2000,18936,0,2000,0,0,0,0,2,1,7.0,18,22,35.0,100.0,29.0,100.0,,2,N,3,2,70200.0,1060200.0,0.0,0.0,1920,1987,0,Hamilton Heights Historic District Extension,,5.99,3.0,0.0,3.0,1,1020570056.0,0,0227,998255,238910,6a,,111S023,10710,,0.0,,1,,,18v2,282.843376172,3962.4462723,1900-1930,0.09649122807017543,0.868421052631579,0.017543859649122806,0.008771929824561403,0.008771929824561403,0.37547548597255737,0.2,0.5326579415678807,-73.94939872039092,40.82241721477189
MN,2057,133,109,227,1004,06,9,10031,E080,26,17,720,1,09,2B,467 WEST 140 STREET,R6A,,,,,,,,,,N,S1,04,0,,"140TH HAMILTON, LLC",1799,4492,1123,3369,0,1123,0,0,0,0,2,1,3.0,1,2,18.0,99.92,18.0,70.0,,3,N,5,1,7713.0,28513.0,0.0,0.0,1910,0,0,Hamilton Heights Historic District,,2.5,3.0,0.0,3.0,1,1020570133.0,0,0227,998298,238768,6a,,111S023,10710,,0.0,,1,,,18v2,238.304958066,1753.89619409,1900-1930,0.09574468085106383,0.8617021276595744,0.02127659574468085,0.02127659574468085,0.0,0.3716863556068728,0.2,0.5380880854110474,-73.94924365497705,40.82202739673338
MN,2057,135,109,227,1004,06,9,10031,E080,26,17,720,1,09,2B,461 WEST 140 STREET,R6A,,,,,,,,,,N,C3,02,0,,MANHATTAN 140 LLC.,1799,4718,0,4718,0,0,0,0,0,0,2,1,4.0,4,4,18.0,99.92,18.0,68.0,E,2,N,5,5,40092.0,69682.0,0.0,0.0,1928,0,0,Hamilton Heights Historic District,,2.62,3.0,0.0,3.0,1,1020570135.0,0,0227,998343,238743,6a,,111S023,10710,,0.0,,1,,,18v2,236.364106445,1654.88889855,1900-1930,0.08235294117647059,0.8705882352941177,0.023529411764705882,0.023529411764705882,0.0,0.37610276148578314,0.2,0.5317695586124819,-73.94908111956873,40.8219587071347
MN,2057,138,109,227,1004,06,9,10031,E080,26,17,720,1,09,2B,453 WEST 140 STREET,R6A,,,,,,,,,,N,C5,02,0,,"453 W 140, LLC",1799,4863,0,4863,0,0,0,0,0,0,2,1,3.0,10,10,18.0,99.92,18.0,68.0,E,2,N,5,1,17729.0,79504.0,0.0,0.0,1920,1986,0,Hamilton Heights Historic District,,2.7,3.0,0.0,3.0,1,1020570138.0,0,0227,998409,238707,6a,,111S023,10710,,0.0,,1,,,18v2,241.773351953,1930.66456834,1900-1930,0.10126582278481013,0.8481012658227848,0.02531645569620253,0.02531645569620253,0.0,0.364284356585803,0.2,0.5490216525503495,-73.94884273350348,40.82185979178535
